Symbol|Name|Date|mkt_val|rbics_econn|rbics_econ|rbics_sectn|rbics_sect|rbics_subsectn|rbics_subsect|rbics_indgrpn|rbics_indgrp|rbics_indn|rbics_ind|rbics_subindn|rbics_subind|msci_esg_env|msci_esg_gov|msci_esg_social|sales_total|sales_ps|sales_growth|MSCI ESG Ovr Score|MSCI ESG Ovr Score
NBL|Noble Energy, Inc.|12/31/2007|13696.00346688|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101520|Other Fossil Fuel Exploration and Production|2510152025|Multinational Fossil Fuel Exploration/Production|251015202510|Multinational Fossil Fuel Exploration/Production|NA|NA|NA|3115.207|8.98562107716448|2.70540705563987|NA|@NA
JWN|Nordstrom, Inc.|12/31/2007|8522.60882|50|Consumer Non-Cyclicals|5010|Food and Staples Retail|501015|General Merchandise Retail|50101510|Department Stores|5010151025|United States Department Stores|501015102510|United States Department Stores|3.38000011444092|5.53000020980835|4.98000001907349|8944.718|32.2179577888842|8.74227960180956|4.15999984741211|BB
NSC|Norfolk Southern Corporation|12/31/2007|19131.78562204|40|Industrials|4015|Industrial Services|401510|Cargo Transportation and Infrastructure Services|40151020|Road and Rail Transportation Operators|4015102010|Rail Transportation|401510201025|United States Class I Railroad Transportation|4.01999998092651|4.82999992370605|4.05000019073486|9432|23.710407239819|0.265759540767514|3.36999988555908|BB
NTRS|Northern Trust Corporation|12/31/2007|16894.22450772|30|Finance|3010|Banking|301020|United States Banks|30102010|United States Commercial Banks|3010201010|Other United States Commercial Banks|301020101010|Other United States Commercial Banks|6.03000020980835|6.21000003814697|7.30000019073486|5393|24.0420124024776|20.5732427115006|6.09000015258789|A
NOC|Northrop Grumman Corporation|12/31/2007|26567.30987704|40|Industrials|4010|Industrial Manufacturing|401010|Aerospace and Defense Manufacturing|40101015|Defense Manufacturing|4010101510|Other Defense Manufacturing|401010151020|Defense Contractors|3.88000011444092|4|6.1100001335144|32025|90.3697431555179|5.90627996957571|0|CCC
NOVL|Novell, Inc.|12/31/2007|2408.69391516|55|Technology|5520|Software and Consulting|552015|Software|55201535|IT Infrastructure Software|5520153520|Diversified IT Infrastructure Software|552015352010|Diversified IT Infrastructure Software|NA|NA|NA|956.803|2.6830488675076|0.0192344078468108|NA|@NA
NVLS.1|Novellus Systems Inc.|12/31/2007|2904.33408|55|Technology|5510|Electronic Components and Manufacturing|551030|Semiconductor Equipment and Services|55103010|Semiconductor Manufacturing Capital Equipment|5510301015|Semiconductor Front End Processing Equipment|551030101515|Other Front End Processing Equipment Makers|4.36999988555908|2.67000007629395|3|1570.049|12.8782266333101|-5.33410591154985|0|CCC
NUE|Nucor Corporation|12/31/2007|17054.94546|45|Non-Energy Materials|4515|Mining and Mineral Products|451510|Metal Products|45151020|Primary Metals Products|4515102030|Minimills Steel Mills and Products Manufacturing|451510203020|Minimills Mixed Product Manufacturing|4.80000019073486|5.19999980926514|4.92000007629395|16592.976|55.7039324824257|12.4850673874182|5.05000019073486|BBB
NVDA|NVIDIA Corporation|12/31/2007|18670.61826|55|Technology|5510|Electronic Components and Manufacturing|551020|Semiconductor Manufacturing|55102040|Specialized Semiconductors|5510204015|Multimedia Semiconductors|551020401525|Video Multimedia Semiconductors|6.48000001907349|5.86999988555908|6.59000015258789|3774.003|5.22561047020783|33.6634305078215|5.34999990463257|BBB
NYX|NYSE Euronext|12/31/2007|23259.05|30|Finance|3020|Investment Services|302010|Investment Services|30201025|Securities Sales and Trading Services|3020102525|Securities Exchanges and ECNs|302010252515|Securities Exchanges|4.30999994277954|6.34999990463257|6.42000007629395|4287.485|16.546218487395|70.9961924049906|6.46999979019165|A
OXY|Occidental Petroleum Corporation|12/31/2007|67529.77190963|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101510|Americas Fossil Fuel Exploration and Production|2510151010|Other Americas Fossil Fuel Exploration/Production|251015101030|Pan-Americas Fossil Fuel Exploration/Production|4.76999998092651|5.82999992370605|4.71999979019165|18877|22.4585865808604|6.61357731842313|4.55999994277954|BBB
ODP|Office Depot, Inc.|12/31/2007|3796.84949397|20|Consumer Cyclicals|2015|Miscellaneous Retail|201515|Other Retail|20151520|Office Supplies and Stationery Retail|2015152010|Office Supplies and Stationery Retail|201515201010|Office Supplies and Stationery Stores|7.11999988555908|6.55000019073486|6.55999994277954|15527.537|56.2714249474523|3.44256571326969|8.13000011444092|AA
OMX|OfficeMax Incorporated|12/31/2007|1557.70396204|20|Consumer Cyclicals|2015|Miscellaneous Retail|201515|Other Retail|20151520|Office Supplies and Stationery Retail|2015152010|Office Supplies and Stationery Retail|201515201010|Office Supplies and Stationery Stores|NA|NA|NA|9081.961|118.914316390395|1.29665178663546|NA|@NA
OMC|Omnicom Group Inc|12/31/2007|15352.19|10|Business Services|1010|Business Services|101010|Marketing and Printing Services|10101010|Marketing and Advertising Services|1010101015|Other Marketing and Advertising Services|101010101520|Marketing and Advertising Agencies and Networks|0.280000001192093|4.82999992370605|5.25|12694|38.4200968523002|11.5779481049153|2.51999998092651|B
ORCL|Oracle Corporation|12/31/2007|115790.24|55|Technology|5520|Software and Consulting|552015|Software|55201535|IT Infrastructure Software|5520153515|Data Storage Infrastructure Software|552015351510|Data Storage Infrastructure Software|5.96000003814697|7.34999990463257|6.94999980926514|20085|3.41544885177453|24.945567651633|4.86999988555908|BBB
PCAR|PACCAR Inc|12/31/2007|20000.757528|40|Industrials|4010|Industrial Manufacturing|401025|Transportation Equipment Manufacturing|40102510|Commercial Transportation Equipment Manufacturing|4010251020|Heavy Duty Trucks and Trailers Manufacturing|401025102010|Heavy Duty Trucks and Trailers Makers|4.05999994277954|4.88000011444092|3.75999999046326|15221.7|40.7760514331637|-7.48992652287271|2.50999999046326|B
PTV|Pactiv Corp|12/31/2007|3473.61381799|45|Non-Energy Materials|4520|Manufactured Products|452020|Other Materials|45202015|Diversified Materials|4520201510|Diversified Materials|452020151010|Diversified Materials|NA|NA|NA|3253|24.482658950728|11.5186835790195|NA|@NA
PLL|Pall Corporation|12/31/2007|4943.15136|35|Healthcare|3520|Healthcare Equipment|352015|General Medical Devices|35201515|Diversified Medical Devices and Instruments|3520151510|Diversified Medical Devices and Instruments|352015151010|Diversified Medical Devices and Instruments|4.28999996185303|5.32999992370605|4.3899998664856|2311.624|18.0870708158819|10.8715963310497|4.42999982833862|BBB
PH|Parker-Hannifin Corporation|12/31/2007|12689.70781309|40|Industrials|4010|Industrial Manufacturing|401020|Machinery Manufacturing|40102010|Air, Liquid and Gas Control Equipment|4010201015|Other Air, Liquid and Gas Control Equipment Makers|401020101530|Valves and Fluid Control Products|3.04999995231628|3.17000007629395|3.67000007629395|11271.65|60.385171241133|10.7504034625314|2.25|B
PDCO|Patterson Companies, Inc.|12/31/2007|4751.2346|35|Healthcare|3515|Healthcare Services|351510|Healthcare Support Services|35151020|Healthcare Distributors|3515102015|Medical Equipment Distributors|351510201510|Medical Equipment Distributors|5.73000001907349|6.59999990463257|5.92000007629395|2892.032|20.3122473125304|6.03855771557635|4.84999990463257|BBB
PAYX|Paychex, Inc.|12/31/2007|13172.232438|10|Business Services|1010|Business Services|101015|Other Professional Services|10101510|Administrative Services|1010151010|Administrative Employment Services|101015101030|Other Human Resources Consulting and PEO Services|2.61999988555908|2.59999990463257|5|1986.158|4.92490634845168|11.3445210912689|2.84999990463257|B
BTUUQ|Peabody Energy Corporation|12/31/2007|16646.9065184381|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|NA|NA|NA|3770.965|253.287648283117|-28.2583901459483|NA|@NA
POM|Pepco Holdings, Inc.|12/31/2007|5881.0430637|65|Utilities|6510|Utilities|651010|Energy Utilities|65101020|Other Electric and Natural Gas Utilities|6510102020|Other United States Energy Utilities|651010202010|Other United States Energy Utilities|2.90000009536743|2.64000010490417|2.20000004768372|9358.1|47.7233933161954|12.7780857576707|0.239999994635582|CCC
PBG|Pepsi Bottling|12/31/2007|8839.04|50|Consumer Non-Cyclicals|5015|Food and Tobacco Production|501515|Food and Beverage Production|50151510|Beverages Production|5015151020|Non-Alcoholic Beverage Production|501515102015|Non-Alcoholic Beverage Bottling and Distribution|1.85000002384186|4.42000007629395|4.78999996185303|13591|58.3304721030043|6.76355066771406|2.36999988555908|B
PEP|PepsiCo, Inc.|12/31/2007|121819.5|50|Consumer Non-Cyclicals|5015|Food and Tobacco Production|501515|Food and Beverage Production|50151520|General Food and Beverage Production|5015152010|General Food and Beverage Production|501515201010|General Food and Beverage Production|4.15000009536743|5.5|6.71000003814697|39474|23.8082026537998|11.7578777497806|6.94999980926514|A
PKI|PerkinElmer, Inc.|12/31/2007|3059.5617|35|Healthcare|3520|Healthcare Equipment|352015|General Medical Devices|35201515|Diversified Medical Devices and Instruments|3520151510|Diversified Medical Devices and Instruments|352015151010|Diversified Medical Devices and Instruments|3.30999994277954|4.84999990463257|4.46999979019165|1787.331|14.8197089672899|15.5832607973057|2.83999991416931|B
PFE|Pfizer Inc.|12/31/2007|153677.53|35|Healthcare|3510|Biopharmaceuticals|351015|Other Biopharmaceuticals|35101540|Diversified Biopharmaceuticals|3510154010|Diversified Biopharmaceuticals|351015401010|Diversified Biopharmaceuticals|6.30000019073486|6.92000007629395|4.51999998092651|48418|6.97910361723591|0.0971656571085981|5.17000007629395|BBB
PCG|PG&E Corporation|12/31/2007|15296.12163784|65|Utilities|6510|Utilities|651010|Energy Utilities|65101010|Electric Utilities|6510101020|United States Regional Electric Utilities|651010102025|United States West Electric Utilities|5.82999992370605|7.65999984741211|7.44999980926514|13238|37.4985835694051|5.57460722545658|6.65000009536743|A
PNW|Pinnacle West Capital Corporation|12/31/2007|4261.60977565|65|Utilities|6510|Utilities|651010|Energy Utilities|65101010|Electric Utilities|6510101020|United States Regional Electric Utilities|651010102025|United States West Electric Utilities|7.32999992370605|7.76999998092651|7.48000001907349|3523.62|34.944414141915|3.59252583404063|9.53999996185303|AAA
PBI|Pitney Bowes Inc.|12/31/2007|8160.14904036|55|Technology|5515|Hardware|551510|Commercial Electronics|55151030|Office Equipment Products|5515103015|Other Office Equipment Manufacturing|551510301510|Other Office Equipment Manufacturing|6.82000017166138|6|8.39000034332275|6129.795|27.7090771092378|6.1900289944854|8.27000045776367|AA
PCL|Plum Creek Timber Company, Inc.|12/31/2007|7932.692|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151030|Land Equity REITs|6.73000001907349|7.21999979019165|7|1675|9.57142857142857|2.95021511985249|7.23000001907349|AA
PNC|PNC Financial Services Group, Inc.|12/31/2007|22386.65|30|Finance|3010|Banking|301020|United States Banks|30102010|United States Commercial Banks|3010201015|United States East and South Commercial Banks|301020101520|United States Northeast Commercial Banks|6.48999977111816|5.67999982833862|6.42000007629395|10231|30.4096289201777|14.3000782035527|5.1399998664856|BBB
RL|Polo Ralph Lauren Corp.|12/31/2007|6290.222|20|Consumer Cyclicals|2010|Consumer Goods|201010|Apparel and Accessory Products|20101015|Apparel and Footwear Production|2010101515|Apparel Production|201010151545|Premium Wear Production|4.98999977111816|5.17000007629395|5.78000020980835|4670.5|39.9200743494424|10.2651273697382|3.5|BB
PPG|PPG Industries, Inc.|12/31/2007|11503.72091364|45|Non-Energy Materials|4510|Chemical, Plastic and Rubber Materials|451020|Specialty and Performance Chemicals|45102015|Adhesive, Sealant, Coating and Paint Products|4510201515|Coatings Manufacturing|451020151510|Coatings Manufacturing|5.94000005722046|4.1399998664856|4.40000009536743|11769|33.7733574442435|6.6322370209296|3.44000005722046|BB
PPL|PPL Corporation|12/31/2007|19429.57|65|Utilities|6510|Utilities|651010|Energy Utilities|65101010|Electric Utilities|6510101020|United States Regional Electric Utilities|651010102015|United States Northeast Electric Utilities|5.34000015258789|6|6.92999982833862|6598|16.6159886370423|-3.90329158170696|6.09000015258789|A
PX|Praxair, Inc.|12/31/2007|27986.95387521|35|Healthcare|3515|Healthcare Services|351520|Miscellaneous Healthcare|35152035|Diversified Healthcare Services|3515203510|Diversified Healthcare Services|351520351010|Diversified Healthcare Services|5.71000003814697|6.98000001907349|6|9402|28.9433016666564|12.9505045651129|5.78000020980835|A
PCP|Precision Castparts Corp.|12/31/2007|19215.8909371|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|@NA|5.59000015258789|5.82999992370605|6.67000007629395|6630.2|38.8492753623188|39.0766261825352|5.23999977111816|BBB
PFG|Principal Financial Group, Inc.|12/31/2007|17836.444|30|Finance|3020|Investment Services|302010|Investment Services|30201030|Diversified Investment|3020103010|Diversified Investment|302010301010|Diversified Investment|4.15000009536743|4.82999992370605|6.44000005722046|11313.6|42.2107422603506|14.1957364341085|6.67000007629395|A
PG|Procter & Gamble Company|12/31/2007|225949.91901872|45|Non-Energy Materials|4520|Manufactured Products|452020|Other Materials|45202015|Diversified Materials|4520201510|Diversified Materials|452020151010|Diversified Materials|6.71999979019165|7.57000017166138|7.8600001335144|79740|22.5022067910316|8.33944729762778|8.65999984741211|AAA
PGN.1|Progress Energy Inc.|12/31/2007|12596.6759324|65|Utilities|6510|Utilities|651010|Energy Utilities|65101010|Electric Utilities|6510101020|United States Regional Electric Utilities|651010102020|United States South Atlantic Electric Utilities|4.21000003814697|4.80000019073486|4.59000015258789|10042|35.6564082586677|1.41385578670976|3.4300000667572|BB
PGR|Progressive Corporation|12/31/2007|13032.632|30|Finance|3015|Insurance|301510|Insurance|30151020|Property and Casualty Insurance|3015102015|Personal Insurance|301510201510|Auto Insurance|3.71000003814697|5.32000017166138|5.90999984741211|14696.1|20.4556715379262|-0.558912488919867|5.03000020980835|BBB
SCN|Prologis|12/31/2007|16333.78656|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151025|Industrial and Warehouse Equity REITs|NA|NA|NA|6209.881|4.4877893618136|422.33825288385|NA|@NA
PRU|Prudential Financial, Inc.|12/31/2007|41809.09181704|30|Finance|3015|Insurance|301510|Insurance|30151030|Diversified Insurance|3015103010|Diversified Insurance|301510301010|Diversified Insurance|3.54999995231628|5.67999982833862|5.21999979019165|34718|73.8486072719541|6.5034664703356|4.69000005722046|BBB
PEG|Public Service Enterprise Group Inc|12/31/2007|49957.29991296|65|Utilities|6510|Utilities|651010|Energy Utilities|65101020|Other Electric and Natural Gas Utilities|6510102020|Other United States Energy Utilities|651010202010|Other United States Energy Utilities|5.67000007629395|6.23000001907349|4.84000015258789|12864|12.6303769754311|6.56063618290258|5.26000022888184|BBB
PSA|Public Storage|12/31/2007|12437.30388975|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151055|Self-Storage Equity REITs|3.99000000953674|4.55999994277954|4.40999984741211|1816.66|10.6753042956973|31.4843430523539|1.62000000476837|B
PHM|PulteGroup, Inc.|12/31/2007|2709.8209831|30|Finance|3025|Real Estate|302510|Home Builders and Manufactured Buildings|30251010|Home Builders|3025101010|Home Builders|302510101010|Home Builders|4.26999998092651|4.38000011444092|4.26999998092651|9187.555|36.4307947912701|-35.6361748942583|3.54999995231628|BB
